
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
  +  SHELXD 2013/2     MACROMOLECULAR DIRECT AND PATTERSON METHODS  +
  +  Copyright(c) George M. Sheldrick 2000-2013  Multi-CPU version  +
  +  fae_kappa_fa               started at 10:54:48 on 13 Mar 2017  +
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 12 threads running in parallel on 12 CPUs

 Read instructions and process reflection data
 =============================================
 SHEL  dmax  999.00   dmin   3.00
 MIND  mdis -1.000   mdeq  2.200
 FRES  res  2.5
 SEED  nrand      1
 PATS  np  100   npt    99999   nf     5
 PSMF  pres  2.5   psfac  0.340
 FIND  na    16   ncy      20
 DSUL  nss    0   dss 2.030
 TANG  ftan -0.900   fex 0.400
 NTPR  ntpr   100
 SKIP  min2   0.0
 ESEL  Emin   1.500   I/sigI 0.500
 WEED  fro  0.000
 CCWT  g   0.010
 WEAK  wwk   1.000
 MAGI  wd   0.000   d1   5.200   d2   6.500
 NCS   ncs  0   wn   5.000   tol   0.500
 NTRY  ntry      1000
 ===============================================================================
  13008 unique data with d > 3.00A,  mean(I/sigma) =  1.73,  mean|E^2-1| = 0.937
 Try    223, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    224, CPU12, CC All/Weak 14.9 /  4.3, CFOM 19.2, best 89.6, PATFOM   1.98
 Try    225, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    226, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    227, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    228, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    229, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    230, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    231, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    232, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    233, CPU 9, CC All/Weak 14.8 /  4.3, CFOM 19.1, best 89.6, PATFOM   1.85
 Try    234, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    235, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    236, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    237, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    238, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    239, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    240, CPU 2, CC All/Weak 14.2 /  2.4, CFOM 16.6, best 89.6, PATFOM   2.00
 Try    241, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    242, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    243, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    244, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    245, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    246, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    247, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    248, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    249, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    250, CPU 8, CC All/Weak 15.0 /  3.0, CFOM 18.0, best 89.6, PATFOM   1.44
 Try    251, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    252, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    253, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    254, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    255, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    256, CPU 7, CC All/Weak 16.3 /  3.3, CFOM 19.6, best 89.6, PATFOM   1.84
 Try    257, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    258, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    259, CPU 3, CC All/Weak 17.5 /  4.9, CFOM 22.4, best 89.6, PATFOM   2.03
 Try    260, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    261, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    262, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    263, CPU 2, CC All/Weak 15.0 /  4.5, CFOM 19.5, best 89.6, PATFOM   2.03
 Try    264, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    265, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    266, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    267, CPU12, CC All/Weak 14.1 /  1.2, CFOM 15.3, best 89.6, PATFOM   2.19
 Try    268, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    269, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    270, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    271, CPU 8, CC All/Weak 14.6 /  2.4, CFOM 17.0, best 89.6, PATFOM   2.46
 Try    272, CPU 2, CC All/Weak 12.3 /  1.4, CFOM 13.7, best 89.6, PATFOM   1.84
 Try    273, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    274, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    275, CPU11, CC All/Weak 16.2 /  5.0, CFOM 21.2, best 89.6, PATFOM   1.55
 Try    276, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    277, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    278, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    279, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    280, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    281, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    282, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    283, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    284, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    285, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    286, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    287, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    288, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    289, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    290, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    291, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    292, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    293, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    294, CPU 5, CC All/Weak 36.0 / 19.1, CFOM 55.0, best 89.6, PATFOM   3.67
 Try    295, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    296, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    297, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    298, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    299, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    300, CPU 7, CC All/Weak 15.6 /  4.0, CFOM 19.6, best 89.6, PATFOM   1.90
 Try    301, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    302, CPU 4, CC All/Weak 33.3 / 17.7, CFOM 51.0, best 89.6, PATFOM   3.35
 Try    303, CPU 2, CC All/Weak 35.3 / 19.0, CFOM 54.3, best 89.6, PATFOM   3.76
 Try    304, CPU 5, CC All/Weak 33.3 / 17.2, CFOM 50.5, best 89.6, PATFOM   3.75
 Try    305, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    306, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    307, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    308, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    309, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    310, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    311, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    312, CPU 2, CC All/Weak 15.9 /  3.8, CFOM 19.7, best 89.6, PATFOM   2.23
 Try    313, CPU 5, CC All/Weak 15.8 /  4.4, CFOM 20.2, best 89.6, PATFOM   1.68
 Try    314, CPU 4, CC All/Weak 16.1 /  5.2, CFOM 21.3, best 89.6, PATFOM   2.07
 Try    315, CPU 6, CC All/Weak 22.1 /  7.6, CFOM 29.7, best 89.6, PATFOM   2.92
 Try    316, CPU11, CC All/Weak 13.4 /  3.8, CFOM 17.2, best 89.6, PATFOM   2.02
 Try    317, CPU 7, CC All/Weak 14.5 /  5.1, CFOM 19.7, best 89.6, PATFOM   2.03
 Try    318, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    319, CPU 9, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    320, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    321, CPU 1, CC All/Weak 13.9 /  3.1, CFOM 17.0, best 89.6, PATFOM   1.54
 Try    322, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    323, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    324, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    325, CPU11, CC All/Weak 13.1 /  2.4, CFOM 15.4, best 89.6, PATFOM   1.97
 Try    326, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    327, CPU 3, CC All/Weak 14.2 /  3.3, CFOM 17.6, best 89.6, PATFOM   1.80
 Try    328, CPU 4, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    329, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    330, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    331, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    332, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    333, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    334, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    335, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    336, CPU11, CC All/Weak 16.2 /  3.1, CFOM 19.4, best 89.6, PATFOM   1.73
 Try    337, CPU 4, CC All/Weak 14.9 /  5.2, CFOM 20.1, best 89.6, PATFOM   2.04
 Try    338, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    339, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    340, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    341, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    342, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    343, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    344, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    345, CPU 1, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    346, CPU 2, CC All/Weak 36.4 / 18.6, CFOM 55.0, best 89.6, PATFOM   3.88
 Try    347, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    348, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    349, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    350, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    351, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    352, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    353, CPU 3, CC All/Weak 14.0 /  2.4, CFOM 16.5, best 89.6, PATFOM   2.00
 Try    354, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    355, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    356, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    357, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    358, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    359, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    360, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    361, CPU 8, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    362, CPU 7, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    363, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    364, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    365, CPU12, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    366, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    367, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    368, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    369, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    370, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    371, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    372, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    373, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    374, CPU 9, CC All/Weak 21.4 /  7.6, CFOM 29.1, best 89.6, PATFOM   2.00
 Try    375, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    376, CPU12, CC All/Weak 16.9 /  5.2, CFOM 22.1, best 89.6, PATFOM   1.94
 Try    377, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    378, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    379, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    380, CPU 6, CC All/Weak 24.7 / 10.5, CFOM 35.2, best 89.6, PATFOM   2.79
 Try    381, CPU11, CC All/Weak 21.1 /  6.8, CFOM 27.9, best 89.6, PATFOM   2.36
 Try    382, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    383, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    384, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    385, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    386, CPU 4, CC All/Weak 35.1 / 18.5, CFOM 53.7, best 89.6, PATFOM   3.90
 Try    387, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    388, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    389, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    390, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    391, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    392, CPU 8, CC All/Weak 13.9 /  3.7, CFOM 17.6, best 89.6, PATFOM   1.71
 Try    393, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    394, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    395, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    396, CPU 9, CC All/Weak 15.2 /  2.4, CFOM 17.6, best 89.6, PATFOM   2.07
 Try    397, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    398, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    399, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    400, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    401, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    402, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    403, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    404, CPU 8, CC All/Weak 13.9 /  4.3, CFOM 18.2, best 89.6, PATFOM   1.64
 Try    405, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    406, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    407, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    408, CPU 9, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    409, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    410, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    411, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    412, CPU11, CC All/Weak 21.4 /  7.7, CFOM 29.1, best 89.6, PATFOM   2.04
 Try    413, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    414, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    415, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    416, CPU 6, CC All/Weak 17.5 /  4.2, CFOM 21.7, best 89.6, PATFOM   1.90
 Try    417, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    418, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    419, CPU 1, CC All/Weak 17.2 /  4.4, CFOM 21.7, best 89.6, PATFOM   2.35
 Try    420, CPU12, CC All/Weak 34.3 / 18.9, CFOM 53.2, best 89.6, PATFOM   3.57
 Try    421, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    422, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    423, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    424, CPU 8, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    425, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    426, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    427, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    428, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    429, CPU 6, CC All/Weak 17.7 /  6.2, CFOM 23.9, best 89.6, PATFOM   2.13
 Try    430, CPU11, CC All/Weak 35.1 / 18.5, CFOM 53.7, best 89.6, PATFOM   3.90
 Try    431, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    432, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    433, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    434, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    435, CPU10, CC All/Weak 17.8 /  5.4, CFOM 23.2, best 89.6, PATFOM   2.06
 Try    436, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    437, CPU 7, CC All/Weak 29.5 / 13.6, CFOM 43.1, best 89.6, PATFOM   3.02
 Try    438, CPU 5, CC All/Weak 13.9 /  2.8, CFOM 16.7, best 89.6, PATFOM   2.18
 Try    439, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    440, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    441, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    442, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    443, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    444, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    445, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    446, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    447, CPU10, CC All/Weak 13.4 /  2.3, CFOM 15.7, best 89.6, PATFOM   2.03
 Try    448, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    449, CPU 5, CC All/Weak 16.0 /  4.7, CFOM 20.8, best 89.6, PATFOM   2.88
 Try    450, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    451, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    452, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    453, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    454, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    455, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    456, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    457, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    458, CPU 4, CC All/Weak 15.0 /  3.7, CFOM 18.7, best 89.6, PATFOM   2.09
 Try    459, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    460, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    461, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    462, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    463, CPU 8, CC All/Weak 32.2 / 16.3, CFOM 48.4, best 89.6, PATFOM   3.32
 Try    464, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    465, CPU 1, CC All/Weak 14.8 /  4.7, CFOM 19.5, best 89.6, PATFOM   1.53
 Try    466, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
